DEV001,SND003,50,2020-11-02 12:13:38 PM
DEV001,SND001,150,2020-11-02 12:13:48 PM
DEV001,SND002,100,2020-11-02 12:13:48 PM
DEV001,SND014,370,2020-11-02 12:13:48 PM
DEV001,SND006,20,2020-11-02 12:13:48 PM
DEV001,SND004,400,2020-11-02 12:13:48 PM
DEV001,SND005,168,2020-11-02 12:13:48 PM
DEV001,SND015,100,2020-11-02 12:13:48 PM
DEV001,SND007,56,2020-11-02 12:13:48 PM
DEV001,SND009,60,2020-11-02 12:13:48 PM
DEV001,SND008,15,2020-11-02 12:13:48 PM
DEV001,SND010,20,2020-11-02 12:13:48 PM
DEV001,SND011,150,2020-11-02 12:13:48 PM
DEV001,SND012,90,2020-11-02 12:13:49 PM
DEV001,SND013,60,2020-11-02 12:13:49 PM
DEV001,SND003,50,2020-11-02 12:16:21 PM
DEV001,SND001,150,2020-11-02 12:16:21 PM
DEV001,SND002,100,2020-11-02 12:16:21 PM
DEV001,SND014,370,2020-11-02 12:16:21 PM
DEV001,SND006,20,2020-11-02 12:16:21 PM
DEV001,SND004,400,2020-11-02 12:16:21 PM
DEV001,SND005,168,2020-11-02 12:16:21 PM
DEV001,SND015,100,2020-11-02 12:16:21 PM
DEV001,SND007,56,2020-11-02 12:16:21 PM
DEV001,SND009,60,2020-11-02 12:16:21 PM
DEV001,SND008,15,2020-11-02 12:16:21 PM
DEV001,SND010,20,2020-11-02 12:16:22 PM
DEV001,SND011,150,2020-11-02 12:16:22 PM
DEV001,SND012,90,2020-11-02 12:16:22 PM
DEV001,SND013,60,2020-11-02 12:16:22 PM
DEV001,SND003,50,2020-11-02 12:26:27 PM
DEV001,SND001,150,2020-11-02 12:26:27 PM
DEV001,SND002,100,2020-11-02 12:26:27 PM
DEV001,SND014,370,2020-11-02 12:26:27 PM
DEV001,SND006,20,2020-11-02 12:26:27 PM
DEV001,SND004,400,2020-11-02 12:26:27 PM
DEV001,SND005,168,2020-11-02 12:26:27 PM
DEV001,SND015,100,2020-11-02 12:26:27 PM
DEV001,SND007,56,2020-11-02 12:26:27 PM
DEV001,SND009,60,2020-11-02 12:26:27 PM
DEV001,SND008,15,2020-11-02 12:26:27 PM
DEV001,SND010,20,2020-11-02 12:26:27 PM
DEV001,SND011,150,2020-11-02 12:26:27 PM
DEV001,SND012,90,2020-11-02 12:26:27 PM
DEV001,SND013,60,2020-11-02 12:26:27 PM
DEV001,SND003,50,2020-11-02 12:27:37 PM
DEV001,SND001,150,2020-11-02 12:27:37 PM
DEV001,SND002,100,2020-11-02 12:27:37 PM
DEV001,SND014,370,2020-11-02 12:27:37 PM
DEV001,SND006,20,2020-11-02 12:27:37 PM
DEV001,SND004,400,2020-11-02 12:27:37 PM
DEV001,SND005,168,2020-11-02 12:27:37 PM
DEV001,SND015,100,2020-11-02 12:27:37 PM
DEV001,SND007,56,2020-11-02 12:27:37 PM
DEV001,SND009,60,2020-11-02 12:27:37 PM
DEV001,SND008,15,2020-11-02 12:27:37 PM
DEV001,SND010,20,2020-11-02 12:27:37 PM
DEV001,SND011,150,2020-11-02 12:27:37 PM
DEV001,SND012,90,2020-11-02 12:27:37 PM
DEV001,SND013,60,2020-11-02 12:27:37 PM
DEV001,SND003,50,2020-11-02 12:39:03 PM
DEV001,SND001,150,2020-11-02 12:39:03 PM
DEV001,SND002,100,2020-11-02 12:39:04 PM
DEV001,SND014,370,2020-11-02 12:39:04 PM
DEV001,SND006,20,2020-11-02 12:39:04 PM
DEV001,SND004,400,2020-11-02 12:39:04 PM
DEV001,SND005,168,2020-11-02 12:39:04 PM
DEV001,SND015,100,2020-11-02 12:39:04 PM
DEV001,SND007,56,2020-11-02 12:39:04 PM
DEV001,SND009,60,2020-11-02 12:39:04 PM
DEV001,SND008,15,2020-11-02 12:39:04 PM
DEV001,SND010,20,2020-11-02 12:39:04 PM
DEV001,SND011,150,2020-11-02 12:39:04 PM
DEV001,SND012,90,2020-11-02 12:39:04 PM
DEV001,SND013,60,2020-11-02 12:39:04 PM
DEV001,SND003,50,2020-11-02 12:46:09 PM
DEV001,SND001,150,2020-11-02 12:46:09 PM
DEV001,SND002,100,2020-11-02 12:46:09 PM
DEV001,SND014,370,2020-11-02 12:46:09 PM
DEV001,SND006,20,2020-11-02 12:46:09 PM
DEV001,SND004,400,2020-11-02 12:46:09 PM
DEV001,SND005,168,2020-11-02 12:46:09 PM
DEV001,SND015,100,2020-11-02 12:46:09 PM
