DEV001,SND009,0,11/27/2020 4:15:26 PM
DEV001,SND008,1214,11/27/2020 4:15:26 PM
DEV001,SND003,0.0,11/27/2020 4:15:27 PM
DEV001,SND001,0.0,11/27/2020 4:15:27 PM
DEV001,SND002,0.0,11/27/2020 4:15:27 PM
DEV001,SND014,0.0,11/27/2020 4:15:27 PM
DEV001,SND006,0.0,11/27/2020 4:15:28 PM
DEV001,SND009,0,11/27/2020 4:15:28 PM
DEV001,SND010,26,11/27/2020 4:15:29 PM
DEV001,SND011,42,11/27/2020 4:15:29 PM
DEV001,SND012,27.5,11/27/2020 4:15:29 PM
DEV001,SND004,0.0,11/27/2020 4:15:29 PM
DEV001,SND013,0.124137,11/27/2020 4:15:31 PM
DEV001,SND008,1214,11/27/2020 4:15:31 PM
DEV001,SND005,0.0,11/27/2020 4:15:33 PM
DEV001,SND015,0.0,11/27/2020 4:15:34 PM
DEV001,SND009,796,11/27/2020 4:15:34 PM
DEV001,SND003,0.0,11/27/2020 4:15:34 PM
DEV001,SND007,270.5693,11/27/2020 4:15:35 PM
DEV001,SND010,26,11/27/2020 4:15:35 PM
DEV001,SND011,43,11/27/2020 4:15:35 PM
DEV001,SND012,341.25,11/27/2020 4:15:35 PM
DEV001,SND008,1214,11/27/2020 4:15:35 PM
DEV001,SND013,0.125602,11/27/2020 4:15:35 PM
DEV001,SND010,26,11/27/2020 4:15:37 PM
DEV001,SND011,43,11/27/2020 4:15:37 PM
DEV001,SND012,27.5,11/27/2020 4:15:37 PM
DEV001,SND013,0.125602,11/27/2020 4:15:37 PM
DEV001,SND009,0,11/27/2020 4:15:37 PM
DEV001,SND008,1214,11/27/2020 4:15:37 PM
DEV001,SND009,0,11/27/2020 4:15:39 PM
DEV001,SND008,1214,11/27/2020 4:15:39 PM
DEV001,SND003,0.0,11/27/2020 4:15:42 PM
DEV001,SND001,0.0,11/27/2020 4:15:42 PM
DEV001,SND002,0.0,11/27/2020 4:15:42 PM
DEV001,SND014,0.0,11/27/2020 4:15:42 PM
DEV001,SND006,0.0,11/27/2020 4:15:42 PM
DEV001,SND004,0.0,11/27/2020 4:15:42 PM
DEV001,SND005,0.0,11/27/2020 4:15:42 PM
DEV001,SND015,0.0,11/27/2020 4:15:42 PM
DEV001,SND007,272.7129,11/27/2020 4:15:42 PM
DEV001,SND010,25,11/27/2020 5:40:34 PM
DEV001,SND011,41,11/27/2020 5:40:35 PM
DEV001,SND012,25.25,11/27/2020 5:40:35 PM
DEV001,SND013,0.128531,11/27/2020 5:40:35 PM
DEV001,SND010,25,11/27/2020 5:40:37 PM
DEV001,SND011,41,11/27/2020 5:40:37 PM
DEV001,SND012,26.25,11/27/2020 5:40:37 PM
DEV001,SND003,0.0,11/27/2020 5:40:37 PM
DEV001,SND013,0.124137,11/27/2020 5:40:37 PM
DEV001,SND001,0.0,11/27/2020 5:40:37 PM
DEV001,SND002,0.0,11/27/2020 5:40:37 PM
DEV001,SND014,0.0,11/27/2020 5:40:37 PM
DEV001,SND006,0.0,11/27/2020 5:40:37 PM
DEV001,SND004,0.0,11/27/2020 5:40:37 PM
DEV001,SND005,0.0,11/27/2020 5:40:37 PM
DEV001,SND015,0.0,11/27/2020 5:40:37 PM
DEV001,SND007,241.0118,11/27/2020 5:40:37 PM
DEV001,SND010,25,11/27/2020 5:40:38 PM
DEV001,SND011,41,11/27/2020 5:40:38 PM
DEV001,SND012,26,11/27/2020 5:40:38 PM
DEV001,SND013,0.127066,11/27/2020 5:40:38 PM
DEV001,SND010,25,11/27/2020 5:40:40 PM
