DEV001,SND003,50,11/10/2020 10:48:46 AM
DEV001,SND001,150,11/10/2020 10:48:46 AM
DEV001,SND002,100,11/10/2020 10:48:46 AM
DEV001,SND014,370,11/10/2020 10:48:46 AM
DEV001,SND006,20,11/10/2020 10:48:46 AM
DEV001,SND004,400,11/10/2020 10:48:46 AM
DEV001,SND005,168,11/10/2020 10:48:46 AM
DEV001,SND015,100,11/10/2020 10:48:46 AM
DEV001,SND007,56,11/10/2020 10:48:47 AM
DEV001,SND009,60,11/10/2020 10:48:47 AM
DEV001,SND008,15,11/10/2020 10:48:47 AM
DEV001,SND010,20,11/10/2020 10:48:47 AM
DEV001,SND011,150,11/10/2020 10:48:47 AM
DEV001,SND012,90,11/10/2020 10:48:47 AM
DEV001,SND013,60,11/10/2020 10:48:47 AM
DEV001,SND003,50,11/10/2020 10:50:36 AM
DEV001,SND001,150,11/10/2020 10:50:36 AM
DEV001,SND002,100,11/10/2020 10:50:36 AM
DEV001,SND014,370,11/10/2020 10:50:36 AM
DEV001,SND006,20,11/10/2020 10:50:36 AM
DEV001,SND004,400,11/10/2020 10:50:36 AM
DEV001,SND005,168,11/10/2020 10:50:36 AM
DEV001,SND015,100,11/10/2020 10:50:36 AM
DEV001,SND007,56,11/10/2020 10:50:36 AM
DEV001,SND009,60,11/10/2020 10:50:36 AM
DEV001,SND008,15,11/10/2020 10:50:36 AM
DEV001,SND010,20,11/10/2020 10:50:37 AM
DEV001,SND011,150,11/10/2020 10:50:37 AM
DEV001,SND012,90,11/10/2020 10:50:37 AM
DEV001,SND013,60,11/10/2020 10:50:37 AM
DEV001,SND003,50,11/10/2020 10:50:58 AM
DEV001,SND001,150,11/10/2020 10:50:58 AM
DEV001,SND002,100,11/10/2020 10:50:58 AM
DEV001,SND014,370,11/10/2020 10:50:58 AM
DEV001,SND006,20,11/10/2020 10:50:58 AM
DEV001,SND004,400,11/10/2020 10:50:58 AM
DEV001,SND005,168,11/10/2020 10:50:58 AM
DEV001,SND015,100,11/10/2020 10:51:29 AM
DEV001,SND007,56,11/10/2020 10:51:29 AM
DEV001,SND009,60,11/10/2020 10:51:29 AM
DEV001,SND008,15,11/10/2020 10:51:29 AM
DEV001,SND010,20,11/10/2020 10:51:29 AM
DEV001,SND011,150,11/10/2020 10:51:29 AM
DEV001,SND012,90,11/10/2020 10:51:29 AM
